15/03/2019;37/E14130/2018-S0;Kebutuhan Alat Berat di Area Kilang RFCC Complex;1101007424;;;;;"Apabila kondisi ini tidak segera diselesaikan, maka pekerjaan line Offgas dan Cyclone tersebut akan terhambat"
04/03/2019;25/E14130/2019-S0;Perbaikan Pipa GRP di Neutralization Pit (154-Pit-501);2101037110;;;;;Kerusakan pipa GRP tersebut menyebabkan potensi terjadinya overflow contaminant water ke sewer dan langsung ke perairan bebas sungai donan dan juga unit polisher tidak dapat dilakukan rergenerasi unit.
04/03/2019;26/E14130/2019-S0;Perbaikan Pompa Clairifier 63-P-502B;"2101036503, 2101036667";8201023295;;;;"Jika performance pompa 63-P-502A/C menurun dan harus dilakukan cleaning strainer maka akan dilakukan Stop Total unit water production (SWI, Clarifier?SWD) seminggu sekali. Kerusakan scraper di clarifier D dan tidak adanya spare sehingga dapar menghambat proses jadwal periodik cleaning"
10/01/2019;005/E14120/2019-S5;Recloth Vacuum Filter 240S-101 D;;;;;;"Bila filter dioperasokan dalam kondisi kain robek/berlubang maka produk DO akan cloudy (Slac Wax terikut produk DO). Dengan tidak beroperasinya salah satu vacuum filter, berakibat penurunan kapasitas olah unit MDU III (hanya beroperasi 80%), sehingga berdampak terjadi penurunan produk HVI"
15/07/2019;;Pengadaan Round Bar Teflon Workshop Inst;2101041577;8201023313;;;;
10/10/2018;;Perbaikan JFTOT 230 Mark IV;2101032460;8201019387;;;;
03/10/2018;;Relokasi Analyzer Merk Thermo Euroglass;1101007572;8301045189;;;;
28/09/2018;;Perbaikan X-Ray Venus 200;2101032062;8201018098;;;;
15/08/2018;;Tagihan Perbaikan AAS & ICPS;1101006867;8301039946;;;;
16/07/2018;;"Pengadaan Total Chloride in LPG, Naptha";1101006462;8301043153;;;;
07/06/2018;;Perbaikan Auto Vapour Pressure ERAVAP;1101006091;8301041050;;;;
17/05/2018;;COD Merck Nova 60 Spectroquant Rusak;2101028410;8201015882;;;;
05/03/2018;;Pengadaan GC Reformulizer ASTM D6839;1101005490;8301041462;;;;
24/01/2018;;Pengadaan JFTOT for Avtur ASTM D3241;2101024029;8201017739;;;;
24/01/2018;;Pengadaan GC Trace CO CO2 UOP 603;2101024027;8201017917;;;;
16/08/2017;;014BV-011 membran rusak;2101018992;8201011471;;;;
26/04/2017;;018FV-040 membran bocor;2101015297;8201009788;;;;
29/03/2017;;Penggantian compressor AC di Lab;2101014500;8201008745;;;;
28/12/2016;;Penggatian kompresor AC di Lab 05 BD 102;2101011104;8201007102;;;;
08/07/2015;;Kompresor AC Di FOC-2 rusak;2100115524;8200203602;;;;
14/04/2014;;Perbaikan rutin AC gedung FOC I;2100083666;8200162176;;;;
08/04/2014;;Perbaiki AC LOC-II dgn sistem TSA;2100083272;8200162179;;;;
04/03/2014;;PERAWATAN AC CENTRAL 65BD-1 BARAT/TIMUR;2100080995;8200162182;;;;
04/03/2014;;PERAWATAN AC CENTRAL 70BD-1;2100080997;8200162183;;;;
04/03/2014;;PERAWATAN AC CENTRAL 70BD-101;2100080998;8200162184;;;;
08/07/2020;;Tagihan Fire Suppression & Protection;2101053833;8201029704;;;;
09/06/2020;;Tagihan Periode-2 TSA FGDS;2101052630;8201029006;;;;
12/05/2020;;Tagihan TSA CEMS 94F403 (Maret 2020);2101051656;8201028928;;;;
18/03/2020;;Pembayaran TSA FGDS SRU 2019 (3%);2101049883;8201027407;;;;
16/03/2020;;TSA Fire suppression;2101049831;8201027405;;;;
31/12/2019;;tagihan TSA Fire Suppression;2101046571;8201025941;;;;
28/08/2019;;Perbaikan NIM DCS LOC-1;2101043027;8201023562;;;;
09/08/2019;;Penggantian 12PV-012;2101042399;8201023394;;;;
09/08/2019;;Penggantian PI di unit 1200;2101042420;8201023557;;;;
01/07/2019;;Perbaikan Transmitter 14LT016;2101041016;8201022531;;;;
24/06/2019;;Penggantian Flow Transmitter Phase 21F-1;2101040731;8201022537;;;;
17/05/2019;;Penggantian Transmitter 14PT003;2101039622;8201022074;;;;
16/05/2019;;FGDS rusak;2101039561;8201021710;;;;
30/04/2019;;Penggantian Orifice 16FT009;2101039019;8201021632;;;;
23/04/2019;;Perbaikan Control  23FV-018;2101038807;8201021631;;;;
16/04/2019;;Pembayaran Bon Pinjam Solenoid CCR PL1;2101038676;8201021285;;;;
16/04/2019;;Pembayaran Bon Pinjam Diaphragm CCR PL1;2101038675;8201021284;;;;
22/03/2019;;Pembayaran Fire Supp Sys I Tahun 2018;2101037786;8201021159;;;;
19/03/2019;;Bon pinjam 8 unit LT Fisher TA 2017;2101037635;8201021176;;;;
27/02/2019;;Perbaikan 21 HV 601;2101036965;8201020524;;;;
27/02/2019;;Perbaikan Flow Transmiter 21 FT-081;2101036948;8201020446;;;;
27/02/2019;;Perbaikan 21 FV 027;2101036967;8201020526;;;;
27/02/2019;;Perbaikan 21 FV 702;2101036964;8201020523;;;;
27/02/2019;;Perbaikan Level Transmiter 21 LT 013;2101036960;8201020575;;;;
27/02/2019;;perbaikan level transmiter 21LT-702;2101036947;8201020445;;;;
27/02/2019;;Perbaikan 21 PV 001;2101036962;8201020520;;;;
27/02/2019;;Perbaikan 21 PV 007;2101036963;8201020522;;;;
27/02/2019;;Perbaikan 21 PV 008;2101036966;8201020525;;;;
26/02/2019;;Pembayaran Bon Pinjam TA2019 16 Trans DP;2101036914;8201020877;;;;
26/02/2019;;Pembayaran Bon Pinjam TA2019 Positioner;2101036921;8201020885;;;;
26/02/2019;;Perbaikan 11FT155 (BON PINJAM);2101036878;8201020870;;;;
26/02/2019;;"Pengadaan Stem, bearing driver,Displacer";2101036916;8201020884;;;;
26/02/2019;;Perbaikan 11LT002;2101036918;8201020883;;;;
26/02/2019;;Penggantian transmitter 13LT016;2101036915;8201020879;;;;
26/02/2019;;Perbaikan 14LT018;2101036919;8201020448;;;;
18/01/2019;;Tagihan DCS honneywell 2019;2101035456;8201019589;;;;
04/01/2019;;Perbaikan 14FT-072;2101034821;8201020169;;;;
18/12/2018;;Penggantian LT Remote Seal 23LT-013;1101008502;8301049596;;;;
18/12/2018;;Penggantian LT Remote Seal 24LT050;1101008510;8301049737;;;;
05/12/2018;;Perbaikan 23FV-007 HOS ke 23E-5;1101008370;8301046404;;;;
08/08/2018;;Modifikasi Logic LockIn Position SLV-511;3101101152;8501001235;;;;
26/07/2018;;24FT-027A dan 24FT-027B rusak;2101030383;8201017727;;;;
25/07/2018;;Ganti Three Way Valve Manifold 14FT_065;2101030350;8201017728;;;;
25/07/2018;;Ganti Three Way Valve Manifold 14FT_087;2101030351;8201017730;;;;
25/07/2018;;Ganti Three Way Valve Manifold 14FT_088;2101030352;8201017731;;;;
24/05/2018;;Ganti/Upgrade PLC BMS 94F401;1101005918;8301037345;;;;
13/05/2018;;FlowTransm 10000mmH2O Stock Lebaran 2018;2101020667;8201015888;;;;
27/04/2018;;Perbaikan CCTV Top Burner COB;3101090829;;;;;
13/04/2018;;Penggantian 14LT030;2101026959;8201017872;;;;
05/04/2018;;Penggantian display panel 91K401A;2101026760;8201015773;;;;
05/04/2018;;Penggantian display panel 91K402A;2101026793;8201015774;;;;
05/04/2018;;Penggantian display panel 91K403A;2101026794;8201015777;;;;
02/03/2018;;Penggantian 21FT-011;2101025552;8201014581;;;;
02/03/2018;;Penggantian 22FT-010;2101025553;8201014584;;;;
02/03/2018;;Penggantian 23FT-019;2101025554;8201014585;;;;
01/03/2018;;Penggantian 14FT007;2101025518;8201014586;;;;
01/03/2018;;Penggantian 15FT008;2101025519;8201014588;;;;
28/02/2018;;Penggantian Orifice 23FE-019;2101025435;8201016923;;;;
20/01/2018;;Pemasangan FO cable CCTV IPAL;2101023808;8201014580;;;;
17/01/2018;;Perbaikan 22LT027 (22C3);2101023722;8201014223;;;;
03/01/2018;;21FT064 Rusak;2101023119;8201014218;;;;
05/09/2017;;perbaikan/ganti 12FT-708;2101019559;8201011580;;;;
22/08/2017;;Perbaikan/ganti 14FT-043A;2101019174;8201011581;;;;
22/08/2017;;Perbaikan 14PDT-3 14R-3;2101019173;8201011702;;;;
07/08/2017;;Perbaiki Pressure Transmitter 91K402B;2101018650;8201011472;;;;
25/07/2017;;Perbaikan 21LT023;2101018232;8201011572;;;;
25/07/2017;;Perbaikan 21LT024;2101018209;8201011574;;;;
25/07/2017;;Perbaikan 21LT028;2101018240;8201011575;;;;
25/07/2017;;Perbaikan 21LT029;2101018242;8201011576;;;;
17/07/2017;;Perbaikan Positioner 22PV-004A/B;2101017901;8201010730;;;;
17/07/2017;;Perbaikan Positioner 41FV-009;2101017921;8201010729;;;;
13/07/2017;;pembuatan orifice di line 14P-4AB to SRU;2101017831;8201011473;;;;
12/07/2017;;Perbaikan posisioner unit 24;2101017802;8201010611;;;;
12/07/2017;;Perbaikan transmiter unit 21;2101017800;8201010731;;;;
12/07/2017;;Perbaikan posisioner unit 21;2101017801;8201010613;;;;
07/06/2017;;Perbaikan 21LT-014;2101016912;8201011579;;;;
05/06/2017;;Perbaikan 21PT-061;2101016803;8201011586;;;;
05/06/2017;;Perbaikan 23FV015;2101016755;8201010576;;;;
22/05/2017;;Perbaikan 25PT-103;2101016164;8201010184;;;;
03/05/2017;;Perbaiki Analyzer 91AT-359;2101015563;8201010186;;;;
28/04/2017;;Penggantian TI di 13K1;2101015440;8201010036;;;;
28/04/2017;;Perbaiki 92LT103;2101015475;8201010189;;;;
21/04/2017;;Pemasangan HMI IPAL di CR SRU;1101002551;8301027162;;;;
21/04/2017;;Penggantian 91PI540 91C403;2101015245;8201009790;;;;
17/04/2017;;Penggantian DO module SIS SRU;2101015022;8201010190;;;;
07/04/2017;;Perbaikan 24PV-010;2101014776;8201009360;;;;
03/04/2017;;Perbaikan 22TV003.;2101014587;8201008924;;;;
24/03/2017;;Perbaikan Positioner 23FV006.;2101014431;8201010194;;;;
24/03/2017;;Perbaikan 23LT003;2101014388;8201011996;;;;
24/03/2017;;Perbaikan Positioner 23PV002.;2101014389;8201010196;;;;
24/03/2017;;Perbaikan Positioner 23PV004.;2101014430;8201010197;;;;
24/03/2017;;Perbaikan Positioner 23TV009.;2101014432;8201010199;;;;
24/03/2017;;Perbaikan Positioner 25FV002.;2101014433;8201010200;;;;
21/03/2017;;TSA Fire Suppression System;2101014202;8201008641;;;;
17/03/2017;;Perbaikan potioner 22LV007.;2101014037;8201010202;;;;
17/03/2017;;Perbaikan 41FT008.;2101014038;8201008913;;;;
16/03/2017;;Perbaiki Analyzer 91AT-224;1101002313;8301024343;;;;
16/03/2017;;Penggantian Positioner 93PV-003;2101014075;8201010203;;;;
16/03/2017;;Penggantian Positioner 93PV-032;2101014076;8201010204;;;;
06/03/2017;;PI area 20;2101013587;8201010205;;;;
06/03/2017;;Penggantian PI di SRU;2101013560;8201010575;;;;
02/03/2017;;Penggantian conduit instrumentasi;2101013461;8201008817;;;;
20/02/2017;;Perbaiki/ganti positioner 92FV130;2101013021;8201008149;;;;
13/02/2017;;Penggantian 13FT003;2101012714;8201010977;;;;
13/02/2017;;Penggantian 14PT012A;2101012717;8201011012;;;;
06/02/2017;;Perbaiki 21LT006;2101012458;8201007950;;;;
06/02/2017;;Perbaiki 21LT701;2101012459;8201007951;;;;
02/02/2017;;Perbaikan PI Range 0-16 Kg/Cm2;2101012335;8201008870;;;;
31/01/2017;;ganti transmitter dan manifiold 14FT-065;2101012192;8201010979;;;;
25/01/2017;;Perbaikan 22LT007;2101012006;8201007952;;;;
25/01/2017;;Perbaikan 22LT011;2101012007;8201007953;;;;
24/01/2017;;Perbaiki selenoid 91KV321C;2101011955;8201008137;;;;
17/01/2017;;Penggantian 13FT014;2101011707;8201010975;;;;
09/01/2017;;Perbaikan 24LT-009;2101011176;8201007954;;;;
09/01/2017;;Perbaikan 24LT-019.;2101011178;8201007955;;;;
09/01/2017;;Perbaiki power supply 95K401A;2101011437;8201008174;;;;
05/01/2017;;Upgrade DCS SRU;1101001774;8301023778;;;;
22/12/2016;;Perbaiki 47LT417;2101010962;8201007178;;;;
22/12/2016;;Perbaiki Transmiter 94LT048;2101010970;8201007956;;;;
15/12/2016;;Ganti PI Range 16 Kg/cm2;2101010757;8201007961;;;;
13/12/2016;;Perbaiki display FGDS HC &H2S SRU;2101010740;8201009206;;;;
08/12/2016;;penggantian 13FT-012;2101010625;8201013223;;;;
06/12/2016;;Perbaiki 22LT006;2101010549;8201007960;;;;
29/11/2016;;Perbaikan 24LT21;2101010442;8201007958;;;;
29/11/2016;;Perbaikan 24LT20;2101010441;8201007957;;;;
24/11/2016;;Perbaiki 22LT005;2101010296;8201007959;;;;
11/11/2016;;Penggantian 10GD004 dan 10GD005 di FOC-I;2101009884;8201006821;;;;
11/11/2016;;Keypad panel kompresor 91K401B;2101009970;8201008127;;;;
11/11/2016;;Keypad panel kompresor 91K402B;2101009971;8201008126;;;;
02/11/2016;;"perbaikan 90GD 021, 022,023(H2S)";2101009655;8201006653;;;;
02/11/2016;;perbaiki 91LT501;2101009652;8201008142;;;;
24/10/2016;;Penggantian 11FT-003;2101009369;8201006620;;;;
24/10/2016;;Penggantian 14FT-026;2101009381;8201006621;;;;
24/10/2016;;Penggantian 14FT-042;2101009368;8201006622;;;;
24/10/2016;;Penggantian 14FT-054;2101009367;8201006623;;;;
19/10/2016;;Perbaikan 21FV037;2101009237;8201008187;;;;
06/10/2016;;Perbaikan 47LT101;2101008870;8201008156;;;;
28/09/2016;;Penggantian module interface PLC 21F1/F2;2101008556;8201008190;;;;
28/09/2016;;Penggantian 22LV018;2101008565;8201014741;;;;
15/09/2016;;Perbaiki 93PT003 (Claus blower);2101008155;8201006819;;;;
09/09/2016;;Perbaiki Deludge Systen area 20;2101008028;8201005172;;;;
09/09/2016;;Perbaiki/ganti Posisioner 23PV006;2101008062;8201006627;;;;
31/08/2016;;Perbaiki Remote Posisioner 94HV158;2101007748;8201004944;;;;
31/08/2016;;Perbaiki Remote Posisioner 93FV003;2101007747;8201004945;;;;
02/08/2016;;Penggantian 14FT-026;2101007011;8201006628;;;;
31/05/2016;;Perbaikan positioner 24TV-020;2101005048;8201004136;;;;
31/05/2016;;Perbaikan positioner 24TV-022;2101005090;8201004137;;;;
30/05/2016;;Perbaikan level transmitter 22LV-018;2101005030;8201008195;;;;
30/05/2016;;Perbaikan level transmitter 24LT-042;2101005041;8201004238;;;;
02/05/2016;;"Penggantian PI range (0-10),(0-16),(0-25";2101004131;8201009786;;;;
28/03/2016;;Perbaikan 21LT-014;2101002992;8201007301;;;;
28/03/2016;;Perbaikan 21LT-015;2101002993;8201007302;;;;
22/03/2016;;Perbaikan Control spare-part 95K-401B;2101002756;8201002472;;;;
17/03/2016;;Perbaikan /ganti TT di unit 22 (PDU-1);2101002652;8201001615;;;;
08/03/2016;;Perbaiki sensor H2S lokal;2101002357;8201001371;;;;
23/02/2016;;Perbaiki PLC Dapur 93F401;2101001843;8201002073;;;;
23/02/2016;;Perbaiki Remote Posisioner 93Fv003;2101001873;8201002235;;;;
09/02/2016;;Perbaiki/Ganti 92LT-110 dan LT136;2101001375;8201003883;;;;
02/02/2016;;Perbaikan 24LT043;2101001136;8201007303;;;;
28/01/2016;;Perbaikan/ganti pressure gauge di A.10;2101000959;8201000810;;;;
26/01/2016;;Penggantian transmitter 11FT-032;2101000744;8201001156;;;;
25/01/2016;;Perbaiki/ganti RTD 95K401A/B;2101000697;8201002478;;;;
10/01/2016;;Perbaikan 23FV-008;2101000106;8201000558;;;;
10/01/2016;;Perbaikan 23LV-015;2101000105;8201000557;;;;
29/12/2015;;Perbaikan/ganti level transmiter 48LT702;2100128929;8201007304;;;;
28/12/2015;;Perbaiki 92LT156;2100128799;8201001123;;;;
28/12/2015;;Perbaiki 93FV032;2100128860;8201016925;;;;
16/12/2015;;Perbaikan Gas Detector di SRU;2100128228;8201000137;;;;
20/11/2015;;perbaikan/ganti sensor kit FGDS;2100126153;8201000232;;;;
20/11/2015;;Perb./Ganti Baru Coriollis Meter 68FT201;2100126180;8201001251;;;;
13/10/2015;;Ganti Transmiter 91FT557;2100122736;8201007305;;;;
13/10/2015;;Perbaikan 24LT009;2100122691;8200205590;;;;
13/10/2015;;Perbaikan 25PT101 & 25PT102;2100122690;8200205588;;;;
17/09/2015;;Perbaikan/ganti transmitter 14FT-019;2100120355;8201006800;;;;
14/07/2015;;Perbaikan/ganti tranmitter 14PT018;2100115901;8200203637;;;;
13/07/2015;;Perbaikan 21TI-006 di 21E1;2100115829;8200203639;;;;
09/07/2015;;Perbaikan 41FSLL005;2100115618;8200203638;;;;
09/07/2015;;Perbaikan 24LV015;2100115616;8200203640;;;;
09/07/2015;;Perbaikan 24LV019;2100115617;8200203927;;;;
29/06/2015;;perbaikan/ganti posisioner control valve;2100114895;8200203223;;;;
25/06/2015;;perbaikan/ganti transmitter 13LT020;2100114568;8200203226;;;;
16/06/2015;;Perbaikan Moisture Analyzer 91AT359;2100113899;8200203228;;;;
21/05/2015;;Ganti/Perbaiki posisioner 91LV232;2100112085;8200202942;;;;
12/05/2015;;PERBAIKI/GANTI TURBINE METER MET-40;2100111341;8200202309;;;;
22/09/2014;;Perbaikan/pemasangan Proteksi Arrester;2100093414;8200199297;;;;
27/08/2014;;TSA DCS LOC I;2100091877;8200180631;;;;
22/07/2014;;Perbaikani PI rusak di FOC-I : 90 bh;2100090129;8200184269;;;;
01/07/2014;;Perawatan & Perbaikan DCS FOC I;2100088657;8200180627;;;;
30/01/2014;;Pemel Met Syst A-40 secara TSA Th'14-16;2100078933;8200162130;;;;
27/12/2013;;Perbaikai Moister Analyzer 91AI359;2100076611;8200156097;;;;
19/12/2013;;Perbaikan prob axial 14XE-006A/B;2100076238;8200148727;;;;
02/05/2012;;selenoide Slide Valve 95K401B rusak;2100047289;8200136496;;;;
25/07/2011;;Perbaikan 11FV008;2100036980;8200127724;;;;
27/05/2011;;Ganti positioner 14P V-033;2100034819;8200125731;;;;
20/04/2011;;Penggantian Positioner 21FV-07 di 21C1;2100033407;8200124391;;;;
18/04/2011;;Penggantian Positioner 21FV-27 di 21C1;2100033209;8200124562;;;;
02/02/2010;;Perbaiki/ganti Part Management DCS SRU;2100015525;8200143309;;;;
25/10/2016;;Perbaikan Bearing 91K-402B;2101009431;8201005946;;;;
28/02/2019;;Penggantian material 14XE005B;2101037003;8201020548;;;;
08/07/2015;;perbaikan/ganti element filter LO 12K1;2100115552;8200203825;;;;
12/12/2018;;Penggantian Carbon Bed 91V- 412;1101008421;8301045642;;;;
10/09/2018;;PM FGDS 101 FD  016;3101104691;8301039716;;;;
02/08/2018;;PEMELIHARAAN RUTIN DCS HONEYWELL RFCC;1101006682;8301039715;;;;
07/10/2019;;Tagihan konrak TSA O2 analyzer termin 3;2101044236;8201024263;;;;
05/08/2019;;Pengadaan PI di FOC-2;2101042275;8201023181;;;;
22/07/2019;;Penggantian 024PT006;2101041802;8201023057;;;;
19/07/2019;;Penggantian Positioner 011PV 015 rusak;2101041726;8201023056;;;;
17/07/2019;;Pengadaan seat 014BV 4;2101041626;8201022999;;;;
12/07/2019;;Penggantian positioner 024TV-218;2101041465;8201023062;;;;
02/07/2019;;Penggantian Transmitter 011FT-061;2101041092;8201023001;;;;
21/06/2019;;Pengantian 018FT-002;2101040597;8201022542;;;;
31/05/2019;;Perbaikan 014BV-049A;2101040088;8201022243;;;;
31/05/2019;;pengadaan transmitter 021FT-030/032;2101040078;8201022244;;;;
31/05/2019;;Pengadaan 024TV-208;2101039989;8201022541;;;;
20/05/2019;;Ganti solenoid KV Filter 024S101 3 pcs;2101039699;8201022385;;;;
20/05/2019;;Pengadaan solenoid triway valve 014BV49;2101039689;8201022240;;;;
20/05/2019;;Pengadaan solenoid triway valve 014BV9;2101039720;8201022241;;;;
20/05/2019;;Pengadaan solenoid triway valve 014BV9A;2101039721;8201022234;;;;
17/05/2019;;Pengadaan smart positioner 014FV020;2101039640;8201022236;;;;
17/05/2019;;Pengadaan smart transmiter 011FT042;2101039635;8201022223;;;;
17/05/2019;;Pengadaan smart positioner 011FV036;2101039639;8201022237;;;;
17/05/2019;;Pengadaan smart positioner 011LV001A;2101039637;8201022238;;;;
17/05/2019;;Pengadaan smart transmiter 012FT007A;2101039633;8201022225;;;;
17/05/2019;;Pengadaan regulator 014BV55;2101039624;8201022235;;;;
17/05/2019;;Pengadaan Limit swicht 014BV55;2101039641;8201022534;;;;
17/05/2019;;Pengadaan smart transmiter 014FT020;2101039632;8201022226;;;;
17/05/2019;;Pengadaan smart positioner 014LV003;2101039638;8201022239;;;;
17/05/2019;;Pengadaan smart transmiter 018FT001;2101039634;8201022224;;;;
16/05/2019;;Perawatan FGDS general monitor di FOC2;2101039571;8201021712;;;;
13/05/2019;;011FV-042 Membran Bocor;2101039359;8201022533;;;;
06/05/2019;;Perbaikan 011FV-036 rusak;2101039179;8201022222;;;;
22/04/2019;;Pengantian 018LT-041;2101038738;8201021630;;;;
16/04/2019;;penggantian 022LV 008B;1101010041;8301051678;;;;
11/04/2019;;Pengantian Transmiter 013FT002;2101038512;8201021260;;;;
26/03/2019;;PENGGANTIAN 011FT-048;2101037888;8201021043;;;;
26/03/2019;;PENGGANTIAN 014FT-362;2101037889;8201021259;;;;
19/03/2019;;Penggantian 013FT 005 rusak;2101037613;8201021042;;;;
18/03/2019;;Pengadaan solenoid 024KV175A filter A;2101037630;8201021040;;;;
14/03/2019;;Pengadaan 014FT-013;2101037457;8201021021;;;;
27/02/2019;;Penggantian 021FT096;2101036955;8201021041;;;;
27/02/2019;;Penggantian 021FT704;2101036954;8201020527;;;;
27/02/2019;;Penggantian 023LT014;2101036956;8201020886;;;;
18/02/2019;;011FV-021B3 Positioner Rusak;2101036582;8201020547;;;;
18/02/2019;;Ganti Transmiter 012FT 006;2101036621;8201020545;;;;
18/02/2019;;Ganti Potitioner 014PV 006A;2101036620;8201020546;;;;
07/02/2019;;Ganti transmiter 024FT-037;2101036196;8201020555;;;;
17/01/2019;;penggantian transmiter 024FT032;2101035406;8201020171;;;;
17/01/2019;;penggantian transmiter 024FT035;2101035407;8201020172;;;;
15/01/2019;;Penggantian positioner 014LV002;2101035351;8201020170;;;;
11/01/2019;;Pemeliharaan FGDS General Monitor FOC2;2101035202;8201019419;;;;
02/01/2019;;Penggantian 012PT001;2101034627;8201019260;;;;
16/10/2018;;Pengadaan PI range 0-60 kg 012K101A/B;2101032610;8201019904;;;;
20/09/2018;;Perbaikan 025PT-003;2101031664;8201018051;;;;
20/09/2018;;TSA O2 Analyzer Tagihan 1-4;3101105618;8201012457;;;;
05/09/2018;;penggantian level radio aktif 014LE349;1101007068;8301041423;;;;
30/05/2018;;Ganti 024PDT-008 Pneumatic ke Electronic;2101028995;8201016912;;;;
26/04/2018;;Perbaikan 014BV-6 rusak.;2101027590;8201016917;;;;
13/04/2018;;Perbaiki 014BV-49 rusak.;2101027203;8201015793;;;;
20/03/2018;;Perbaikan Control Valve di Unit 011;2101026162;8201014836;;;;
07/03/2018;;Penggantian head 048LT-301 rusak.;2101025675;8201015048;;;;
05/03/2018;;Penggantian 014FT-302 rusak.;2101025607;8201018174;;;;
02/03/2018;;Penggantian positioner 011FV-008B.;2101025583;8201014744;;;;
02/03/2018;;Penggantian positioner 011FV-008A/B.;2101025582;8201014745;;;;
01/03/2018;;TSA DCS FOC II tahun 2018;2101025517;8201014536;;;;
26/02/2018;;TSA FGDS di FOC II th 2018;2101025375;8201014455;;;;
29/01/2018;;011FV-030 ganti positioner rusak;2101024177;8201014232;;;;
29/01/2018;;011FV-033 ganti positioner rusak;2101024178;8201014233;;;;
24/01/2018;;Perbaiki 011FV-021 A2 positioner rusak.;2101023987;8201014747;;;;
24/01/2018;;Perbaiki 012LV-002 positioner rusak.;2101023986;8201014748;;;;
19/01/2018;;Perbaikan 014FT-017 rusak.;2101023786;8201014231;;;;
17/01/2018;;Perbaikan 014LT-017 rusak.;2101023724;8201014225;;;;
17/01/2018;;Perbaikan 012LT-002 rusak.;2101023723;8201014224;;;;
14/01/2018;;Perbaikan 014FT-016rusak.;2101023560;8201014230;;;;
12/01/2018;;I to P Tranducer 018Tv-020 Rusak;2101023493;8201018176;;;;
21/12/2017;;Pemeliharaan AC Central LOC 2;1101004200;8301031736;;;;
27/09/2017;;011LT-010 Rusak;2101020215;8201012002;;;;
27/09/2017;;014FT-025 Rusak;2101020216;8201012003;;;;
27/09/2017;;014BV-049 Rusak;2101020204;8201012063;;;;
22/09/2017;;Pengadaan PI untuk Pompa Unit 011 = 8bh;2101020076;8201011999;;;;
18/09/2017;;Pasang FT flare Rec di disch 011K-101;2101019933;8201012006;;;;
18/09/2017;;011FT-052 Rusak;2101019932;8201012005;;;;
29/08/2017;;Pengadaan PI untuk box sampel gas (13bh);2101019392;8201011664;;;;
25/08/2017;;011FT-020 Rusak;2101019276;8201011588;;;;
25/08/2017;;Pressure gauge Unit 012;2101019277;8201011514;;;;
15/08/2017;;Switch BV di CCR FOC II rusak.;2101018944;8201011470;;;;
26/07/2017;;048LT-002 rusak;2101018237;8201011251;;;;
21/06/2017;;011FT-055 Rusak;2101017371;8201011247;;;;
21/06/2017;;011FT-020 Rusak;2101017349;8201011248;;;;
09/06/2017;;Perbaikan 023LT-006;2101016994;8201010409;;;;
07/06/2017;;011FT-048 rusak;2101016915;8201011250;;;;
05/06/2017;;Perbaikan 021FT-057;2101016805;8201010620;;;;
05/06/2017;;022LT-003;2101016840;8201010615;;;;
05/06/2017;;perbaiki 022FT-018;2101016809;8201010213;;;;
31/05/2017;;Penggantian Press Gauge Di LOC II;2101016666;8201010214;;;;
29/05/2017;;Perbaikan 021FV-103;2101016523;8201010032;;;;
23/05/2017;;014BV-49 Rusak;2101016206;8201012000;;;;
19/05/2017;;Perbaikan Thermoskin 025F-101;2101016111;8201010035;;;;
02/05/2017;;Perbaikan 011FV-034;2101015540;8201010616;;;;
28/04/2017;;presure switch 011P-102A - Rusak;2101015433;8201009356;;;;
28/04/2017;;014BV-049 membran bocor;2101015431;8201009357;;;;
28/04/2017;;Transmiter di Unit 014 - Rusak;2101015432;8201009355;;;;
28/04/2017;;perbaikan 024TV-202;2101015443;8201010618;;;;
28/04/2017;;perbaikan 024TV-207;2101015444;8201010617;;;;
26/04/2017;;Pasang PI range (0-10Kg/Cm2) di 018K-101;2101015305;8201009358;;;;
26/04/2017;;Pasang PI range 0-300 Kg/Cm2 di 018P-101;2101015304;8201009359;;;;
26/04/2017;;Ganti tubing di 018R-101;2101015306;8201009496;;;;
20/04/2017;;014K102B - TI dial JW & PDI fiter-Rusak;2101015187;8201009789;;;;
15/04/2017;;Penggantian Thermo skin 021F-101/F-102;2101014967;8201011252;;;;
12/04/2017;;Perbaikan 023LT-001;2101014915;8201010410;;;;
27/03/2017;;Perbaikan 023LT-007;2101014368;8201011255;;;;
22/03/2017;;048FT-305 Rusak;2101014209;8201015958;;;;
17/03/2017;;"Perbaiki PI,FI & TI Lokal di LOC II";2101014118;8201009497;;;;
17/03/2017;;Perbaikan 021FT-004;2101014104;8201009498;;;;
17/03/2017;;Perbaikan 021FT-021;2101014151;8201009499;;;;
17/03/2017;;Perbaikan 024LT-057;2101014105;8201011256;;;;
16/03/2017;;011TV405A/B dan 011TV406C/D rusak;1101002314;8301024386;;;;
16/03/2017;;Penggantian PI di unit 011;2101014019;8201008670;;;;
08/03/2017;;Penggantian Tranducer 023TV-131;2101013692;8201011257;;;;
24/02/2017;;015LT-003 Rusak;2101013238;8201011258;;;;
24/02/2017;;018LT-041(018V105)-Rusak;2101013252;8201011259;;;;
24/02/2017;;012LT-001 Rusak;2101013237;8201011260;;;;
22/02/2017;;Switch Ometral LSH diarea FOC 2 rusak;2101013118;8201008461;;;;
22/02/2017;;011LV-018 Rusak;2101013145;8201009208;;;;
20/02/2017;;Pengaantian LHCS CCR unit 014;1101002071;8301023068;;;;
